(1, 1, 2, 2, 3),8,[14840, 10000, 1.484]
(1, 1, 2, 2, 3),9,[44425, 10000, 4.4425]
(1, 1, 2, 2, 3),10,[43175, 10000, 4.3175]
(1, 1, 2, 2, 3),11,[53670, 10000, 5.367]
(1, 1, 2, 2, 3),12,[59725, 10000, 5.9725]
(1, 1, 2, 2, 3),13,[44255, 10000, 4.4255]
(1, 1, 2, 2, 3),14,[45835, 10000, 4.5835]
(1, 1, 2, 2, 3),15,[57795, 10000, 5.7795]
(1, 1, 2, 2, 3),16,[82750, 10000, 8.275]
(1, 1, 2, 2, 3),17,[35330, 10000, 3.533]
(1, 1, 2, 2, 3),18,[37050, 10000, 3.705]
(1, 1, 2, 2, 3),19,[69675, 10000, 6.9675]
(1, 1, 2, 2, 3),20,[36330, 10000, 3.633]
(1, 1, 2, 2, 3),21,[22505, 10000, 2.2505]
(1, 1, 2, 2, 3),22,[22415, 10000, 2.2415]
(1, 1, 2, 2, 3),23,[43855, 10000, 4.3855]
(1, 1, 2, 2, 3),24,[34795, 10000, 3.4795]
(1, 1, 2, 2, 3),25,[23490, 10000, 2.349]
(1, 1, 2, 2, 3),26,[21070, 10000, 2.107]
(1, 1, 2, 2, 3),27,[46100, 10000, 4.61]
(1, 1, 2, 2, 3),28,[65335, 10000, 6.5335]
(1, 1, 2, 2, 3),29,[28380, 10000, 2.838]
(1, 1, 2, 2, 3),30,[29120, 10000, 2.912]
(1, 1, 2, 2, 3),31,[44810, 10000, 4.481]
(1, 2, 4, 6, 6),0,[0, 10000, 0.0]
(1, 2, 4, 6, 6),1,[125050, 10000, 12.505]
(1, 2, 4, 6, 6),2,[32810, 10000, 3.281]
(1, 2, 4, 6, 6),3,[111265, 10000, 11.1265]
(1, 2, 4, 6, 6),4,[33815, 10000, 3.3815]
(1, 2, 4, 6, 6),5,[99715, 10000, 9.9715]
(1, 2, 4, 6, 6),6,[75740, 10000, 7.574]
(1, 2, 4, 6, 6),7,[115270, 10000, 11.527]
(1, 2, 4, 6, 6),8,[33760, 10000, 3.376]
(1, 2, 4, 6, 6),9,[101145, 10000, 10.1145]
(1, 2, 4, 6, 6),10,[38995, 10000, 3.8995]
(1, 2, 4, 6, 6),11,[93780, 10000, 9.378]
(1, 2, 4, 6, 6),12,[28460, 10000, 2.846]
(1, 2, 4, 6, 6),13,[71250, 10000, 7.125]
(1, 2, 4, 6, 6),14,[46525, 10000, 4.6525]
(1, 2, 4, 6, 6),15,[81500, 10000, 8.15]
(1, 2, 4, 6, 6),16,[32600, 10000, 3.26]
(1, 2, 4, 6, 6),17,[99225, 10000, 9.9225]
(1, 2, 4, 6, 6),18,[39145, 10000, 3.9145]
(1, 2, 4, 6, 6),19,[93840, 10000, 9.384]
(1, 2, 4, 6, 6),20,[27000, 10000, 2.7]
(1, 2, 4, 6, 6),21,[71235, 10000, 7.1235]
(1, 2, 4, 6, 6),22,[46950, 10000, 4.695]
(1, 2, 4, 6, 6),23,[78190, 10000, 7.819]
(1, 2, 4, 6, 6),24,[94710, 10000, 9.471]
(1, 2, 4, 6, 6),25,[120590, 10000, 12.059]
(1, 2, 4, 6, 6),26,[77620, 10000, 7.762]
(1, 2, 4, 6, 6),27,[109845, 10000, 10.9845]
(1, 2, 4, 6, 6),28,[73545, 10000, 7.3545]
(1, 2, 4, 6, 6),29,[95690, 10000, 9.569]
(1, 2, 4, 6, 6),30,[80170, 10000, 8.017]
(1, 2, 4, 6, 6),31,[93615, 10000, 9.3615]
(3, 3, 3, 6, 6),0,[0, 10000, 0.0]
(3, 3, 3, 6, 6),1,[-167500, 10000, -16.75]
(3, 3, 3, 6, 6),2,[-165925, 10000, -16.5925]
(3, 3, 3, 6, 6),3,[-214475, 10000, -21.4475]
(3, 3, 3, 6, 6),4,[-168275, 10000, -16.8275]
(3, 3, 3, 6, 6),5,[-214230, 10000, -21.423]
(3, 3, 3, 6, 6),6,[-215155, 10000, -21.5155]
(3, 3, 3, 6, 6),7,[-183650, 10000, -18.365]
(3, 3, 3, 6, 6),8,[-115010, 10000, -11.501]
(3, 3, 3, 6, 6),9,[-213535, 10000, -21.3535]
(3, 3, 3, 6, 6),10,[-213115, 10000, -21.3115]
(3, 3, 3, 6, 6),11,[-222475, 10000, -22.2475]
(3, 3, 3, 6, 6),12,[-213480, 10000, -21.348]
(3, 3, 3, 6, 6),13,[-222300, 10000, -22.23]
(3, 3, 3, 6, 6),14,[-222475, 10000, -22.2475]
(3, 3, 3, 6, 6),15,[-220275, 10000, -22.0275]
(3, 3, 3, 6, 6),16,[-118630, 10000, -11.863]
(3, 3, 3, 6, 6),17,[-212700, 10000, -21.27]
(3, 3, 3, 6, 6),18,[-214830, 10000, -21.483]
(3, 3, 3, 6, 6),19,[-221140, 10000, -22.114]
(3, 3, 3, 6, 6),20,[-212000, 10000, -21.2]
(3, 3, 3, 6, 6),21,[-222765, 10000, -22.2765]
(3, 3, 3, 6, 6),22,[-221720, 10000, -22.172]
(3, 3, 3, 6, 6),23,[-220195, 10000, -22.0195]
(3, 3, 3, 6, 6),24,[-69935, 10000, -6.9935]
(3, 3, 3, 6, 6),25,[-173095, 10000, -17.3095]
(3, 3, 3, 6, 6),26,[-173670, 10000, -17.367]
(3, 3, 3, 6, 6),27,[-192415, 10000, -19.2415]
(3, 3, 3, 6, 6),28,[-172550, 10000, -17.255]
(3, 3, 3, 6, 6),29,[-193025, 10000, -19.3025]
(3, 3, 3, 6, 6),30,[-191120, 10000, -19.112]
(3, 3, 3, 6, 6),31,[-205630, 10000, -20.563]
(3, 4, 4, 6, 6),0,[0, 10000, 0.0]
(3, 4, 4, 6, 6),1,[116105, 10000, 11.6105]
(3, 4, 4, 6, 6),2,[15740, 10000, 1.574]
(3, 4, 4, 6, 6),3,[62500, 10000, 6.25]
(3, 4, 4, 6, 6),4,[18015, 10000, 1.8015]
(3, 4, 4, 6, 6),5,[60830, 10000, 6.083]
(3, 4, 4, 6, 6),6,[35955, 10000, 3.5955]
(3, 4, 4, 6, 6),7,[65525, 10000, 6.5525]
(3, 4, 4, 6, 6),8,[16130, 10000, 1.613]
(3, 4, 4, 6, 6),9,[62055, 10000, 6.2055]
(3, 4, 4, 6, 6),10,[57295, 10000, 5.7295]
(3, 4, 4, 6, 6),11,[45295, 10000, 4.5295]
(3, 4, 4, 6, 6),12,[55865, 10000, 5.5865]
(3, 4, 4, 6, 6),13,[45115, 10000, 4.5115]
(3, 4, 4, 6, 6),14,[28710, 10000, 2.871]
(3, 4, 4, 6, 6),15,[30970, 10000, 3.097]
(3, 4, 4, 6, 6),16,[17405, 10000, 1.7405]
(3, 4, 4, 6, 6),17,[60910, 10000, 6.091]
(3, 4, 4, 6, 6),18,[53885, 10000, 5.3885]
(3, 4, 4, 6, 6),19,[44935, 10000, 4.4935]
(3, 4, 4, 6, 6),20,[55660, 10000, 5.566]
(3, 4, 4, 6, 6),21,[44445, 10000, 4.4445]
(3, 4, 4, 6, 6),22,[27610, 10000, 2.761]
(3, 4, 4, 6, 6),23,[29755, 10000, 2.9755]
(3, 4, 4, 6, 6),24,[58845, 10000, 5.8845]
(3, 4, 4, 6, 6),25,[74585, 10000, 7.4585]
(3, 4, 4, 6, 6),26,[75395, 10000, 7.5395]
(3, 4, 4, 6, 6),27,[56085, 10000, 5.6085]
(3, 4, 4, 6, 6),28,[76360, 10000, 7.636]
(3, 4, 4, 6, 6),29,[58670, 10000, 5.867]
(3, 4, 4, 6, 6),30,[57975, 10000, 5.7975]
(3, 4, 4, 6, 6),31,[44030, 10000, 4.403]
(1, 1, 4, 5, 6),0,[0, 10000, 0.0]
(1, 1, 4, 5, 6),1,[33360, 10000, 3.336]
(1, 1, 4, 5, 6),2,[32800, 10000, 3.28]
(1, 1, 4, 5, 6),3,[95325, 10000, 9.5325]
(1, 1, 4, 5, 6),4,[34090, 10000, 3.409]
(1, 1, 4, 5, 6),5,[28100, 10000, 2.81]
(1, 1, 4, 5, 6),6,[27770, 10000, 2.777]
(1, 1, 4, 5, 6),7,[71170, 10000, 7.117]
(1, 1, 4, 5, 6),8,[32465, 10000, 3.2465]
(1, 1, 4, 5, 6),9,[38200, 10000, 3.82]
(1, 1, 4, 5, 6),10,[38760, 10000, 3.876]
(1, 1, 4, 5, 6),11,[92215, 10000, 9.2215]
(1, 1, 4, 5, 6),12,[76395, 10000, 7.6395]
(1, 1, 4, 5, 6),13,[47045, 10000, 4.7045]
(1, 1, 4, 5, 6),14,[48810, 10000, 4.881]
(1, 1, 4, 5, 6),15,[78490, 10000, 7.849]
(1, 1, 4, 5, 6),16,[33815, 10000, 3.3815]
(1, 1, 4, 5, 6),17,[55285, 10000, 5.5285]
(1, 1, 4, 5, 6),18,[55830, 10000, 5.583]
(1, 1, 4, 5, 6),19,[102305, 10000, 10.2305]
(1, 1, 4, 5, 6),20,[99810, 10000, 9.981]
(1, 1, 4, 5, 6),21,[69560, 10000, 6.956]
(1, 1, 4, 5, 6),22,[71915, 10000, 7.1915]
(1, 1, 4, 5, 6),23,[95870, 10000, 9.587]
(1, 1, 4, 5, 6),24,[85060, 10000, 8.506]
(1, 1, 4, 5, 6),25,[78655, 10000, 7.8655]
(1, 1, 4, 5, 6),26,[78415, 10000, 7.8415]
(1, 1, 4, 5, 6),27,[107085, 10000, 10.7085]
(1, 1, 4, 5, 6),28,[114775, 10000, 11.4775]
(1, 1, 4, 5, 6),29,[78340, 10000, 7.834]
(1, 1, 4, 5, 6),30,[78470, 10000, 7.847]
(1, 1, 4, 5, 6),31,[93440, 10000, 9.344]
(3, 3, 3, 3, 3),0,[0, 10000, 0.0]
